Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTResult,GF3Home,GA3Home,GF5Home,GA5Home,GF3Away,GA3Away,GF5Away,GA5Away,h_xg,a_xg,league,xG_diff,xg_margin,xg_ratio,rolling_xg_home_5,rolling_xg_away_5
E0,2019-11-23,Arsenal,Southampton,1855.17,1644.41,2.0,5.0,0.0,1.0,D,3.0,5.0,4.0,6.0,2.0,13.0,4.0,18.0,1.60823,2.60312,ENG-Premier League,-0.99489,0.99489,0.6178083923106148,1.589414,1.679805
E0,2019-11-23,Watford,Burnley,1667.12,1699.41,4.0,6.0,3.0,6.0,A,3.0,2.0,4.0,3.0,5.0,7.0,7.0,9.0,0.902384,2.66281,ENG-Premier League,-1.7604259999999998,1.7604259999999998,0.33888398388019275,1.4653914000000001,1.71107575
I1,2019-11-24,Sampdoria,Udinese,1560.19,1540.48,5.0,6.0,4.0,7.0,H,2.0,1.0,3.0,3.0,3.0,5.0,5.0,12.0,2.13455,0.281611,ITA-Serie A,1.852939,1.852939,7.579755124071418,1.3206932000000002,0.7490547999999999
E0,2019-11-24,Sheffield United,Manchester United,1685.04,1833.66,5.0,9.0,6.0,7.0,D,5.0,2.0,6.0,2.0,6.0,3.0,7.0,5.0,1.56025,1.33065,ENG-Premier League,0.2295999999999998,0.2295999999999998,1.1725463701601697,1.6180903999999998,1.0548107500000001
F1,2019-11-24,Toulouse,Marseille,1485.97,1643.7,0.0,3.0,6.0,9.0,A,4.0,9.0,7.0,13.0,4.0,6.0,7.0,9.0,0.896004,1.96185,FRA-Ligue 1,-1.065846,1.065846,0.4567135832435797,1.1935322,1.36375075
SP1,2019-11-24,Eibar,Alaves,1698.63,1679.61,6.0,6.0,4.0,7.0,A,4.0,6.0,4.0,11.0,6.0,5.0,9.0,9.0,1.61983,1.47648,ESP-La Liga,0.1433500000000001,0.1433500000000001,1.0970882794969934,1.37462425,1.2499835
F1,2019-11-24,Bordeaux,Monaco,1582.72,1574.27,4.0,7.0,6.0,9.0,H,3.0,4.0,6.0,6.0,2.0,1.0,6.0,6.0,1.4834,1.43367,FRA-Ligue 1,0.04973000000000005,0.04973000000000005,1.0346864796735096,1.2922456666666668,1.1048185000000001
I1,2019-11-24,Sassuolo,Lazio,1559.87,1676.72,4.0,7.0,9.0,13.0,A,6.0,5.0,10.0,9.0,10.0,3.0,15.0,7.0,1.37752,0.942458,ITA-Serie A,0.43506200000000006,0.43506200000000006,1.4616232642481,1.270646,1.4785069999999998
I1,2019-11-24,Verona,Fiorentina,1460.24,1595.1,6.0,6.0,4.0,5.0,H,4.0,3.0,4.0,6.0,5.0,7.0,6.0,9.0,1.51813,0.844664,ITA-Serie A,0.673466,0.673466,1.7973160957302599,1.0163854,0.9236015
I1,2019-11-24,Roma,Brescia,1722.25,1451.04,6.0,10.0,0.0,1.0,H,6.0,3.0,8.0,4.0,2.0,8.0,3.0,11.0,2.51584,0.31479,ITA-Serie A,2.20105,2.20105,7.992096343288086,2.0910075,0.8825584000000001
E0,2019-11-25,Aston Villa,Newcastle United,1642.02,1722.82,0.0,6.0,7.0,10.0,H,2.0,7.0,9.0,9.0,6.0,4.0,7.0,5.0,2.6985,0.69784,ENG-Premier League,2.00066,2.00066,3.866926706799973,1.43985025,0.6344098
I1,2019-11-25,Lecce,Cagliari,1474.09,1601.25,2.0,4.0,9.0,13.0,D,5.0,7.0,8.0,10.0,10.0,4.0,13.0,5.0,4.09277,0.959475,ITA-Serie A,3.133295,3.133295,4.265630406596934,1.5602304,0.8287688
D1,2019-11-29,Schalke 04,Union Berlin,1679.26,1565.48,7.0,8.0,9.0,12.0,H,8.0,6.0,8.0,8.0,6.0,2.0,9.0,4.0,1.27089,1.65551,GER-Bundesliga,-0.38461999999999996,0.38461999999999996,0.7676723380273524,1.27089,1.2996716666666666
F1,2019-11-29,Marseille,Brest,1643.7,1531.55,9.0,12.0,1.0,7.0,H,6.0,2.0,8.0,6.0,2.0,4.0,5.0,4.0,4.52731,0.692625,FRA-Ligue 1,3.834685,3.834685,6.536442466785826,1.7235968,0.6894344
F1,2019-11-30,Strasbourg,Lyon,1552.27,1709.3,6.0,9.0,6.0,10.0,A,8.0,2.0,9.0,4.0,6.0,5.0,8.0,5.0,0.422943,0.819941,FRA-Ligue 1,-0.396998,0.396998,0.5158206312153786,1.6079756,1.1686402500000002
I1,2019-11-30,Genoa,Torino,1504.58,1649.38,2.0,5.0,3.0,4.0,A,2.0,4.0,6.0,7.0,4.0,4.0,5.0,9.0,0.925599,0.657203,ITA-Serie A,0.26839599999999997,0.26839599999999997,1.4083891759636276,0.9359157500000002,1.2696087500000002
SP1,2019-11-30,Valencia,Villarreal,1803.72,1734.42,6.0,7.0,1.0,4.0,H,5.0,3.0,7.0,7.0,2.0,6.0,7.0,9.0,1.58912,1.94325,ESP-La Liga,-0.35412999999999983,0.35412999999999983,0.8177636342397355,1.4099560000000002,2.2285475
I1,2019-11-30,Fiorentina,Lecce,1595.1,1474.09,1.0,4.0,2.0,4.0,A,3.0,7.0,6.0,10.0,6.0,8.0,8.0,10.0,1.43717,1.11878,ITA-Serie A,0.31838999999999995,0.31838999999999995,1.284585633828247,1.2772640000000002,1.4333909999999999
F1,2019-11-30,Reims,Bordeaux,1602.42,1582.72,2.0,6.0,7.0,7.0,D,1.0,3.0,2.0,3.0,5.0,2.0,5.0,6.0,1.16235,0.214619,FRA-Ligue 1,0.947731,0.947731,5.415851272015655,0.7299963999999999,0.7977123999999999
F1,2019-11-30,Nimes,Metz,1554.48,1519.64,1.0,3.0,3.0,6.0,D,1.0,5.0,4.0,8.0,3.0,3.0,4.0,5.0,0.467733,0.605779,FRA-Ligue 1,-0.13804599999999995,0.13804599999999995,0.7721169401432864,1.186722,0.45757675
F1,2019-11-30,Montpellier,Amiens,1622.62,1523.21,5.0,6.0,3.0,5.0,H,5.0,2.0,5.0,3.0,2.0,7.0,5.0,10.0,1.35194,0.989696,FRA-Ligue 1,0.3622439999999999,0.3622439999999999,1.36601404268175,1.3906187999999997,0.86176275
F1,2019-11-30,Lille,Dijon,1644.95,1500.69,1.0,4.0,6.0,7.0,H,1.0,4.0,5.0,6.0,4.0,3.0,4.0,5.0,1.7125,0.640066,FRA-Ligue 1,1.0724339999999999,1.0724339999999999,2.675501158472472,2.10619,0.9181155999999999
E0,2019-11-30,Southampton,Watford,1644.41,1667.12,1.0,2.0,3.0,5.0,H,4.0,6.0,5.0,16.0,3.0,5.0,4.0,6.0,1.9671,0.504005,ENG-Premier League,1.463095,1.463095,3.902929727027059,1.3234730000000003,0.8056686666666663
F1,2019-11-30,Nice,Angers,1588.21,1589.03,4.0,4.0,7.0,8.0,H,4.0,3.0,5.0,8.0,2.0,0.0,2.0,1.0,1.11018,0.389705,FRA-Ligue 1,0.720475,0.720475,2.848762913581007,1.1074817500000003,0.8796025000000001
I1,2019-11-30,Brescia,Atalanta,1451.04,1726.92,0.0,0.0,1.0,5.0,A,1.0,9.0,3.0,14.0,1.0,5.0,10.0,8.0,1.2071,2.66863,ITA-Serie A,-1.4615299999999998,1.4615299999999998,0.4523293029272313,0.9324062000000002,1.9040476000000002
SP1,2019-11-30,Alaves,Real Madrid,1679.61,1856.1,6.0,7.0,7.0,10.0,A,7.0,4.0,9.0,9.0,7.0,1.0,12.0,2.0,1.10771,2.08673,ESP-La Liga,-0.9790200000000002,0.9790200000000002,0.5308350716982686,1.47443,1.7447015000000001
E0,2019-11-30,Burnley,Crystal Palace,1699.41,1745.7,6.0,6.0,0.0,1.0,A,6.0,3.0,9.0,9.0,1.0,6.0,3.0,10.0,1.8509,0.936732,ENG-Premier League,0.914168,0.914168,1.975909891078888,1.765138,1.1681326000000003
E0,2019-11-30,Chelsea,West Ham,1904.98,1713.09,6.0,12.0,0.0,1.0,A,5.0,3.0,10.0,5.0,4.0,9.0,5.0,12.0,2.73185,1.12034,ENG-Premier League,1.6115100000000002,1.6115100000000002,2.438409377144995,2.3886925,0.7768944
E0,2019-11-30,Tottenham,Bournemouth,1851.82,1713.38,5.0,6.0,3.0,5.0,H,5.0,4.0,7.0,7.0,3.0,4.0,3.0,4.0,2.93189,1.02949,ENG-Premier League,1.9024,1.9024,2.847902507161306,1.5146854,1.1664026
D1,2019-12-01,Wolfsburg,Werder Bremen,1711.28,1687.46,3.0,5.0,1.0,3.0,A,2.0,5.0,3.0,6.0,4.0,7.0,7.0,10.0,2.7056,1.29088,GER-Bundesliga,1.41472,1.41472,2.0959329326250833,1.601635,1.29088
E0,2019-12-01,Manchester United,Aston Villa,1803.6,1641.39,4.0,8.0,3.0,6.0,D,6.0,5.0,10.0,7.0,4.0,4.0,6.0,8.0,1.84804,1.29701,ENG-Premier League,0.5510299999999999,0.5510299999999999,1.4248452788758152,1.218398,1.1618983333333333
E0,2019-12-01,Leicester,Everton,1822.53,1710.86,9.0,15.0,4.0,7.0,H,6.0,0.0,17.0,1.0,3.0,4.0,7.0,7.0,2.24348,1.24986,ENG-Premier League,0.99362,0.99362,1.7949836021765622,1.5110059999999998,1.5380825
SP1,2019-12-01,Getafe,Levante,1761.53,1703.76,5.0,8.0,6.0,9.0,H,2.0,1.0,5.0,4.0,6.0,4.0,8.0,6.0,2.05726,0.476355,ESP-La Liga,1.580905,1.580905,4.318744804306023,1.2750500000000002,0.673803
I1,2019-12-01,Verona,Roma,1485.95,1751.52,6.0,9.0,6.0,12.0,A,4.0,3.0,5.0,4.0,5.0,3.0,11.0,4.0,1.21801,2.10824,ITA-Serie A,-0.8902299999999999,0.8902299999999999,0.5777375546723549,1.0653498000000001,2.20818775
I1,2019-12-01,Napoli,Bologna,1809.11,1564.21,2.0,4.0,1.0,4.0,A,2.0,3.0,5.0,6.0,4.0,7.0,8.0,11.0,1.74594,1.47641,ITA-Serie A,0.26953000000000005,0.26953000000000005,1.1825568896465823,2.122289,0.9834424
SP1,2019-12-01,Sevilla,Leganes,1801.63,1620.31,7.0,11.0,1.0,4.0,H,4.0,2.0,7.0,3.0,3.0,5.0,4.0,10.0,2.44081,1.05322,ESP-La Liga,1.3875899999999999,1.3875899999999999,2.3174718316478686,2.3885866666666664,0.663809
I1,2019-12-01,Juventus,Sassuolo,1918.59,1569.12,9.0,13.0,4.0,7.0,D,5.0,1.0,8.0,3.0,6.0,5.0,8.0,7.0,4.34699,0.69873,ITA-Serie A,3.64826,3.64826,6.221263977124244,2.953653333333333,1.193535
I1,2019-12-01,Lazio,Udinese,1702.88,1550.54,9.0,15.0,4.0,4.0,H,8.0,4.0,14.0,5.0,4.0,3.0,5.0,14.0,2.91567,0.749962,ITA-Serie A,2.165708,2.165708,3.887751795755257,2.63786,0.7361924
F1,2019-12-01,Nantes,Toulouse,1564.48,1470.58,1.0,1.0,0.0,3.0,H,3.0,6.0,3.0,8.0,2.0,8.0,6.0,12.0,2.87667,1.01185,FRA-Ligue 1,1.86482,1.86482,2.8429778692712664,1.7773975,0.782593
E0,2019-12-01,Wolverhampton Wanderers,Sheffield United,1753.9,1674.7,7.0,9.0,5.0,9.0,D,5.0,3.0,7.0,5.0,7.0,4.0,9.0,5.0,1.27422,1.47296,ENG-Premier League,-0.19874000000000014,0.19874000000000014,0.8650738206917902,1.383569,0.8839696
I1,2019-12-02,Cagliari,Sampdoria,1615.49,1581.88,7.0,11.0,7.0,8.0,H,9.0,4.0,13.0,7.0,3.0,1.0,5.0,4.0,0.687361,1.32937,ITA-Serie A,-0.6420089999999999,0.6420089999999999,0.5170573150760774,1.8486402499999997,0.80200025
F1,2019-12-03,Lyon,Lille,1701.75,1631.91,6.0,12.0,4.0,7.0,A,5.0,4.0,10.0,6.0,1.0,2.0,5.0,4.0,0.586122,0.965168,FRA-Ligue 1,-0.379046,0.379046,0.6072739592755259,1.3035576,0.9344012500000001
E0,2019-12-03,Crystal Palace,Bournemouth,1742.87,1689.08,3.0,4.0,0.0,4.0,H,3.0,4.0,5.0,8.0,4.0,7.0,5.0,7.0,0.383763,0.342799,ENG-Premier League,0.040964,0.040964,1.119495332555426,0.6165776666666672,0.9754164
F1,2019-12-03,Brest,Strasbourg,1519.39,1555.88,1.0,4.0,6.0,9.0,H,3.0,5.0,5.0,6.0,9.0,3.0,10.0,4.0,2.23505,0.775747,FRA-Ligue 1,1.4593030000000002,1.4593030000000002,2.8811547048783885,1.49794225,1.1849370000000001
F1,2019-12-03,Bordeaux,Nimes,1583.29,1538.46,5.0,8.0,1.0,3.0,H,4.0,3.0,6.0,6.0,2.0,6.0,3.0,7.0,2.0996,0.192769,FRA-Ligue 1,1.9068310000000002,1.9068310000000002,10.891736266016498,1.4706423333333334,0.732415
F1,2019-12-03,Angers,Marseille,1577.03,1647.35,4.0,8.0,9.0,12.0,A,2.0,3.0,3.0,3.0,6.0,2.0,8.0,7.0,0.782831,2.09565,FRA-Ligue 1,-1.312819,1.312819,0.373550271490816,1.0603224,1.4529782500000001
E0,2019-12-04,Liverpool,Everton,2051.72,1710.86,9.0,15.0,3.0,4.0,H,7.0,3.0,11.0,5.0,3.0,5.0,6.0,9.0,2.41397,1.76453,ENG-Premier League,0.64944,0.64944,1.3680519072773447,2.783716666666667,1.6026125
E0,2019-12-04,Wolverhampton Wanderers,West Ham,1753.9,1707.99,7.0,9.0,3.0,4.0,H,5.0,3.0,7.0,5.0,3.0,6.0,6.0,10.0,1.82237,0.501977,ENG-Premier League,1.3203930000000001,1.3203930000000001,3.6303782237468574,1.449325,0.7702340000000001
E0,2019-12-04,Manchester United,Tottenham,1803.6,1852.07,5.0,8.0,7.0,8.0,H,8.0,6.0,11.0,8.0,7.0,5.0,9.0,8.0,1.47683,0.542315,ENG-Premier League,0.9345150000000001,0.9345150000000001,2.723190907146387,1.3125580000000001,1.085987
F1,2019-12-04,Dijon,Montpellier,1498.24,1622.34,3.0,6.0,7.0,9.0,D,2.0,3.0,4.0,6.0,7.0,2.0,9.0,4.0,1.29978,1.27691,FRA-Ligue 1,0.022869999999999946,0.022869999999999946,1.0179096272175587,1.2115905,0.952614
F1,2019-12-04,Toulouse,Monaco,1470.58,1559.86,0.0,0.0,3.0,9.0,A,1.0,7.0,5.0,13.0,2.0,3.0,6.0,5.0,1.59548,3.56341,FRA-Ligue 1,-1.9679300000000002,1.9679300000000002,0.4477395394468951,1.467133,1.8161512500000003
E0,2019-12-04,Chelsea,Aston Villa,1873.69,1641.39,3.0,9.0,4.0,4.0,H,3.0,3.0,9.0,6.0,5.0,4.0,6.0,9.0,1.9774,0.86086,ENG-Premier League,1.11654,1.11654,2.297002651996083,2.57474,0.8770316666666668
E0,2019-12-04,Leicester,Watford,1822.53,1632.59,9.0,15.0,3.0,4.0,H,6.0,1.0,17.0,1.0,3.0,5.0,4.0,7.0,2.28735,0.199733,ENG-Premier League,2.087617,2.087617,11.45198113490943,1.710972,0.6541847499999998
F1,2019-12-04,Metz,Rennes,1514.99,1574.73,3.0,4.0,6.0,9.0,A,2.0,2.0,4.0,6.0,6.0,4.0,11.0,9.0,0.732116,1.13014,FRA-Ligue 1,-0.39802399999999993,0.39802399999999993,0.6478094326283181,1.0143404,0.9727397999999999
E0,2019-12-05,Sheffield United,Newcastle United,1674.7,1703.88,3.0,7.0,4.0,8.0,A,5.0,5.0,9.0,6.0,4.0,5.0,8.0,8.0,1.09175,0.533775,ENG-Premier League,0.557975,0.557975,2.0453336230928327,1.4603724,0.6829502000000001
I1,2019-12-06,Inter,Roma,1799.1,1751.52,9.0,15.0,6.0,12.0,D,7.0,2.0,11.0,4.0,6.0,3.0,12.0,4.0,2.07846,0.214697,ITA-Serie A,1.8637630000000003,1.8637630000000003,9.680854036833134,1.9546200000000002,1.5121719999999998
F1,2019-12-06,Nimes,Lyon,1538.46,1701.75,1.0,2.0,6.0,9.0,A,1.0,8.0,2.0,12.0,4.0,3.0,8.0,7.0,0.455948,2.68047,FRA-Ligue 1,-2.2245220000000003,2.2245220000000003,0.17009995631364785,0.717209,1.5564977500000001
F1,2019-12-06,Lille,Brest,1631.91,1519.39,6.0,7.0,4.0,4.0,H,2.0,2.0,3.0,4.0,7.0,3.0,8.0,6.0,2.53737,0.261931,FRA-Ligue 1,2.275439,2.275439,9.687132538216026,2.009348,0.46492459999999997
SP1,2019-12-07,Granada,Alaves,1662.16,1689.28,1.0,1.0,6.0,7.0,H,1.0,5.0,3.0,10.0,6.0,2.0,9.0,7.0,2.63161,0.37368,ESP-La Liga,2.25793,2.25793,7.042397124820368,1.4962944999999999,1.0747228
E0,2019-12-07,Watford,Crystal Palace,1632.59,1742.87,0.0,3.0,6.0,6.0,D,1.0,7.0,4.0,9.0,4.0,2.0,4.0,6.0,1.57132,0.210746,ENG-Premier League,1.3605740000000002,1.3605740000000002,7.455954295909313,1.2132374000000001,1.0948172
E0,2019-12-07,Tottenham,Burnley,1852.07,1689.26,6.0,8.0,3.0,6.0,H,7.0,6.0,9.0,8.0,4.0,6.0,7.0,9.0,2.39684,1.08645,ENG-Premier League,1.3103900000000002,1.3103900000000002,2.206118821741616,1.7841654000000002,1.5861506
E0,2019-12-07,Bournemouth,Liverpool,1689.08,2051.72,0.0,3.0,9.0,15.0,A,3.0,6.0,5.0,8.0,9.0,4.0,14.0,6.0,0.154608,3.04446,ENG-Premier League,-2.889852,2.889852,0.050783373477275615,1.29814675,2.015704
SP1,2019-12-07,Barcelona,Mallorca,1976.74,1577.46,9.0,12.0,3.0,4.0,H,7.0,2.0,13.0,6.0,5.0,5.0,7.0,10.0,4.28236,1.0224,ESP-La Liga,3.2599599999999995,3.2599599999999995,4.188532679447692,2.443155,0.8654415
I1,2019-12-07,Lazio,Juventus,1702.88,1918.59,9.0,15.0,7.0,13.0,H,9.0,3.0,15.0,4.0,6.0,3.0,9.0,4.0,2.25743,1.46889,ITA-Serie A,0.7885399999999998,0.7885399999999998,1.5368260817174317,2.76596,1.8509280000000001
F1,2019-12-07,Strasbourg,Toulouse,1555.88,1470.58,3.0,6.0,0.0,0.0,H,5.0,7.0,9.0,9.0,2.0,6.0,4.0,12.0,2.82508,2.12038,FRA-Ligue 1,0.7046999999999999,0.7046999999999999,1.332345460556381,1.7985436,1.0378176
F1,2019-12-07,Rennes,Angers,1574.73,1577.03,6.0,12.0,3.0,7.0,H,4.0,3.0,10.0,6.0,2.0,5.0,3.0,5.0,1.28615,0.929726,FRA-Ligue 1,0.35642399999999985,0.35642399999999985,1.3833630732462323,1.9770925,0.7727040000000001
F1,2019-12-07,Nice,Metz,1586.3,1514.99,3.0,7.0,2.0,4.0,H,5.0,7.0,8.0,8.0,2.0,3.0,4.0,5.0,1.51971,0.938924,FRA-Ligue 1,0.5807859999999999,0.5807859999999999,1.6185637830497643,1.2197667500000002,0.5538462
F1,2019-12-07,Monaco,Amiens,1559.86,1492.13,6.0,9.0,0.0,4.0,H,4.0,3.0,5.0,4.0,3.0,11.0,6.0,13.0,2.64526,0.501323,FRA-Ligue 1,2.143937,2.143937,5.276547701685936,2.5125140000000004,0.7264435
SP1,2019-12-07,Levante,Valencia,1703.76,1799.79,3.0,9.0,6.0,10.0,A,3.0,7.0,8.0,9.0,5.0,3.0,8.0,5.0,2.12541,2.95856,ESP-La Liga,-0.8331499999999998,0.8331499999999998,0.7183931647851777,1.6101257500000001,1.8973085000000003
I1,2019-12-07,Udinese,Napoli,1550.54,1809.11,1.0,4.0,2.0,3.0,D,1.0,5.0,4.0,10.0,2.0,3.0,5.0,7.0,0.56859,1.07747,ITA-Serie A,-0.5088799999999999,0.5088799999999999,0.5277079383111009,0.96008125,1.1899426666666666
D1,2019-12-07,Freiburg,Wolfsburg,1661.99,1711.28,4.0,8.0,3.0,4.0,H,4.0,5.0,8.0,8.0,4.0,5.0,4.0,8.0,0.434528,1.59205,GER-Bundesliga,-1.157522,1.157522,0.27293598006596526,1.067929,1.59205
I1,2019-12-07,Atalanta,Verona,1748.79,1485.95,4.0,5.0,3.0,9.0,H,4.0,3.0,6.0,7.0,3.0,5.0,6.0,6.0,2.5171,1.19011,ITA-Serie A,1.3269900000000001,1.3269900000000001,2.115012801326935,3.2575879999999997,1.6000975000000002
E0,2019-12-07,Everton,Chelsea,1710.86,1873.69,0.0,4.0,3.0,9.0,H,3.0,9.0,6.0,11.0,3.0,4.0,7.0,5.0,2.03892,1.25734,ENG-Premier League,0.7815800000000002,0.7815800000000002,1.6216125935605379,1.8091599999999997,1.6452002499999996
D1,2019-12-08,Werder Bremen,Paderborn,1687.46,1484.0,3.0,5.0,1.0,4.0,A,5.0,7.0,9.0,11.0,5.0,7.0,7.0,10.0,0.8271,1.51679,GER-Bundesliga,-0.6896900000000001,0.6896900000000001,0.5452959570567072,1.5261233333333335,0.9905665
F1,2019-12-08,Nantes,Dijon,1564.48,1498.24,4.0,4.0,4.0,7.0,H,3.0,4.0,5.0,9.0,4.0,4.0,6.0,6.0,0.982949,0.641251,FRA-Ligue 1,0.34169799999999995,0.34169799999999995,1.5328591567745595,1.6657022499999998,0.7632878
SP1,2019-12-08,Osasuna,Sevilla,1679.88,1801.63,4.0,8.0,9.0,11.0,D,5.0,4.0,11.0,8.0,4.0,1.0,6.0,3.0,0.661362,1.46737,ESP-La Liga,-0.8060080000000001,0.8060080000000001,0.45071219207685037,2.1904755,1.6569766666666668
F1,2019-12-08,Marseille,Bordeaux,1647.35,1583.29,9.0,15.0,7.0,11.0,H,6.0,1.0,10.0,3.0,9.0,2.0,12.0,3.0,2.04801,0.15818,FRA-Ligue 1,1.8898300000000001,1.8898300000000001,12.94725662374116,1.9982894000000002,0.6968102
SP1,2019-12-08,Eibar,Getafe,1675.38,1761.53,0.0,6.0,5.0,11.0,A,1.0,10.0,5.0,12.0,5.0,1.0,9.0,2.0,0.267821,0.913932,ESP-La Liga,-0.646111,0.646111,0.2930422689628233,1.1532636,0.770226
I1,2019-12-08,Lecce,Genoa,1503.93,1516.01,4.0,6.0,2.0,2.0,D,5.0,6.0,8.0,9.0,1.0,2.0,3.0,7.0,0.85727,2.55768,ITA-Serie A,-1.70041,1.70041,0.33517471490776213,1.4565024000000002,1.3534240000000002
I1,2019-12-08,Sassuolo,Cagliari,1569.12,1615.49,4.0,5.0,7.0,13.0,D,6.0,5.0,9.0,9.0,11.0,7.0,16.0,9.0,1.936,0.762659,ITA-Serie A,1.173341,1.173341,2.5384837280046155,1.5693987999999999,0.8743236
I1,2019-12-08,Torino,Fiorentina,1659.69,1588.79,6.0,6.0,0.0,4.0,H,5.0,3.0,5.0,8.0,2.0,7.0,5.0,9.0,0.953465,1.92326,ITA-Serie A,-0.969795,0.969795,0.4957543463939632,0.7067768,1.1235332
E0,2019-12-08,Aston Villa,Leicester,1641.39,1822.53,4.0,4.0,9.0,15.0,A,5.0,4.0,7.0,8.0,6.0,1.0,10.0,1.0,1.24141,4.03286,ENG-Premier League,-2.79145,2.79145,0.3078236517450018,1.39894775,2.373174425
E0,2019-12-08,Newcastle United,Southampton,1703.88,1644.65,4.0,10.0,7.0,7.0,H,4.0,4.0,9.0,7.0,6.0,4.0,8.0,8.0,1.10449,1.89255,ENG-Premier League,-0.78806,0.78806,0.5835985397487307,1.1721224999999997,1.758795
E0,2019-12-09,West Ham,Arsenal,1707.99,1823.33,3.0,3.0,2.0,3.0,A,3.0,5.0,5.0,11.0,5.0,6.0,6.0,9.0,0.521847,1.79181,ENG-Premier League,-1.269963,1.269963,0.2912399801095093,1.2587892000000003,1.3517185
SP1,2019-12-13,Alaves,Leganes,1689.28,1620.31,3.0,6.0,3.0,4.0,D,3.0,5.0,8.0,9.0,4.0,5.0,6.0,8.0,1.56275,0.915597,ESP-La Liga,0.6471530000000001,0.6471530000000001,1.70680800962868,1.3352299999999997,0.64537525
F1,2019-12-13,Lille,Montpellier,1631.91,1622.34,9.0,10.0,4.0,8.0,H,3.0,0.0,3.0,2.0,7.0,7.0,10.0,7.0,1.93087,1.53329,FRA-Ligue 1,0.39758000000000004,0.39758000000000004,1.2592978110482616,1.881108,1.0156165000000001
D1,2019-12-13,Hoffenheim,Augsburg,1710.19,1610.26,1.0,7.0,7.0,10.0,A,3.0,9.0,8.0,10.0,7.0,2.0,10.0,5.0,1.75727,2.22713,GER-Bundesliga,-0.4698599999999997,0.4698599999999997,0.7890285753285281,1.5419483333333333,1.3527909999999999
F1,2019-12-14,Metz,Marseille,1514.99,1647.35,1.0,3.0,9.0,15.0,D,2.0,6.0,3.0,7.0,7.0,2.0,11.0,3.0,1.01835,1.69227,FRA-Ligue 1,-0.6739199999999999,0.6739199999999999,0.6017653200935312,0.9127183999999999,1.54690575
E0,2019-12-14,Sheffield United,Aston Villa,1674.7,1641.39,4.0,6.0,1.0,4.0,H,3.0,4.0,7.0,8.0,4.0,8.0,7.0,10.0,1.888,0.97258,ENG-Premier League,0.9154199999999999,0.9154199999999999,1.9412264891047633,1.6039283999999998,0.90091875
E0,2019-12-14,Chelsea,Bournemouth,1873.69,1689.08,3.0,6.0,0.0,0.0,A,3.0,5.0,6.0,7.0,2.0,7.0,4.0,11.0,2.02119,1.20777,ENG-Premier League,0.8134199999999998,0.8134199999999998,1.673487772102493,2.46403,1.0801770000000002
E0,2019-12-14,Burnley,Newcastle United,1689.26,1703.88,0.0,6.0,7.0,10.0,H,1.0,11.0,7.0,11.0,6.0,3.0,8.0,6.0,1.43602,1.08726,ENG-Premier League,0.3487600000000002,0.3487600000000002,1.3207684263484116,1.984415,0.8895754
I1,2019-12-14,Genoa,Sampdoria,1516.01,1581.88,2.0,3.0,3.0,7.0,A,3.0,4.0,4.0,7.0,5.0,6.0,6.0,6.0,0.947705,0.237624,ITA-Serie A,0.710081,0.710081,3.9882377695949502,1.1194235000000001,0.7006864999999999
F1,2019-12-14,Toulouse,Reims,1470.58,1591.78,0.0,0.0,5.0,6.0,A,4.0,8.0,4.0,13.0,5.0,3.0,5.0,5.0,0.669088,1.44219,FRA-Ligue 1,-0.7731020000000001,0.7731020000000001,0.4639385490548755,1.4317444,1.3995932500000001
F1,2019-12-14,Nimes,Nantes,1538.46,1564.48,1.0,1.0,6.0,7.0,A,1.0,11.0,2.0,16.0,3.0,3.0,6.0,7.0,0.848701,1.31851,FRA-Ligue 1,-0.46980900000000003,0.46980900000000003,0.6436813951495286,0.52242675,1.0109175000000001
F1,2019-12-14,Brest,Nice,1519.39,1586.3,3.0,4.0,6.0,7.0,D,6.0,3.0,8.0,6.0,8.0,6.0,10.0,9.0,2.53255,1.13522,FRA-Ligue 1,1.3973300000000002,1.3973300000000002,2.230887201699053,1.85849225,1.1665827500000001
F1,2019-12-14,Angers,Monaco,1577.03,1559.86,0.0,4.0,6.0,9.0,D,2.0,7.0,3.0,7.0,6.0,3.0,7.0,4.0,0.870077,0.383769,FRA-Ligue 1,0.48630799999999996,0.48630799999999996,2.2671834692654453,1.0536486,1.5712285000000001
F1,2019-12-14,Amiens,Dijon,1492.13,1498.24,0.0,3.0,1.0,4.0,D,2.0,11.0,4.0,14.0,2.0,4.0,4.0,6.0,0.28916,0.640617,FRA-Ligue 1,-0.351457,0.351457,0.4513766394325479,1.2205586,0.8198136000000001
E0,2019-12-14,Southampton,West Ham,1644.65,1707.99,6.0,7.0,3.0,3.0,A,5.0,4.0,8.0,8.0,2.0,5.0,4.0,11.0,0.805884,0.90324,ENG-Premier League,-0.097356,0.097356,0.8922137059765888,0.9931497500000004,0.69179
D1,2019-12-14,Paderborn,Union Berlin,1484.0,1587.53,4.0,4.0,6.0,12.0,D,6.0,6.0,6.0,10.0,5.0,2.0,9.0,4.0,1.3758,1.79415,GER-Bundesliga,-0.41835,0.41835,0.7668250888581842,1.289365,1.42329125
